manual_match,company_type,page_handle,page_name,company_name,company_id,company_status_date,days_from_company_status_to_now,bigrams_intersection,times_prosecutor,times_defendant,times_unknown_appearences,companies_general_info_columns,changed_picture,has_website,has_top_20_website,phone,has_phone,email,has_email,number_of_likes,has_more_than_100_likes,has_more_than_10_likes,has_more_than_1_likes,checkins,were_here_count,talking_about_count,changed_cover,has_location,has_country,has_state,has_country_state,has_country_state_city,has_country_or_state_or_city,is_unclaimed,is_published,is_verified,is_permanently_closed,is_community_page,start_info,has_start_info,has_text,description_length,description_words,about_length,about_words,products_length,products_words,general_info_length,general_info_words,category,category_list,number_of_records,number_of_pages,companies_events_columns,first_event_time,last_event_time,number_of_different_months_with_events,total_events,total_attending,min_attending_per_event,max_attending_per_event,avg_attending_per_event,total_maybe,min_maybe_per_event,max_maybe_per_event,avg_maybe_per_event,total_noreply,min_noreply_per_event,max_noreply_per_event,avg_noreply_per_event,total_interested,min_interested_per_event,max_interested_per_event,avg_interested_per_event,total_declined,min_declined_per_post,max_declined_per_post,avg_declined_per_post,companies_photos,first_photo_time,last_photo_time,number_of_different_photo_uploaders,number_of_photos_self_tagged,number_of_photos_with_tagged_people_without_self,total_number_of_people_tagged_in_photos,avg_number_of_people_tagged_in_photos,min_number_of_people_tagged_in_photos,max_number_of_people_tagged_in_photos,avg_number_of_people_tagged_in_photos_when_more_than_zero,number_of_different_months_for_photos,total_photos,number_of_albums,number_of_normal_albums,number_of_wall_albums,number_of_mobile_albums,number_of_cover_albums,number_of_profile_albums,number_of_app_albums,number_of_null_albums,number_of_photos_in_normal_albums,number_of_photos_in_wall_albums,number_of_photos_in_mobile_albums,number_of_photos_in_cover_albums,number_of_photos_in_profile_albums,number_of_photos_in_app_albums,number_of_photos_in_null_albums,number_of_photos_1qr_before_status,number_of_photos_2qr_before_status,number_of_photos_3qr_before_status,number_of_photos_4qr_before_status,number_of_photos_6months_before_status,number_of_photos_12months_before_status,companies_posts_columns,companies_posts_calculation_date,days_from_last_post_to_now,days_from_last_post_to_company_status,first_post_time,last_post_time,number_of_different_months_with_posts,total_posts,total_user_changed_post_time,total_posts_with_photos,total_posts_with_photos_more_than_5_comments,total_posts_with_photos_less_than_5_comments,total_posts_with_photos_more_than_5_likes,total_posts_with_photos_less_than_5_likes,total_posts_with_link,total_posts_with_link_more_than_5_comments,total_posts_with_link_less_than_5_comments,total_posts_with_link_more_than_5_likes,total_posts_with_link_less_than_5_likes,total_user_posts,total_user_posts_more_than_5_comments,total_user_posts_less_than_5_comments,total_user_posts_more_than_5_likes,total_user_posts_less_than_5_likes,total_comments_to_user_posts,min_comments_per_user_posts,max_comments_per_user_posts,avg_comments_per_user_posts,total_likes_to_user_posts,min_likes_per_user_posts,max_likes_per_user_posts,avg_likes_per_user_posts,total_other_users_posts,total_other_users_posts_more_than_5_comments,total_other_users_posts_less_than_5_comments,total_other_users_posts_more_than_5_likes,total_other_users_posts_less_than_5_likes,total_comments_to_other_users_posts,min_comments_per_other_users_post,max_comments_per_other_users_post,avg_comments_per_other_users_post,total_likes_to_other_users_posts,min_likes_per_other_users_post,max_likes_per_other_users_post,avg_likes_per_other_users_post,companies_posts_comments_new_columns,first_time_of_post_with_comment,last_time_of_post_with_comment,number_of_different_months_with_comments,total_posts_with_comments,distinct_commentators,distinct_commentators_1qr_months_before_status,distinct_commentators_2qr_months_before_status,distinct_commentators_3qr_months_before_status,distinct_commentators_4qr_months_before_status,distinct_commentators_6months_before_status,distinct_commentators_12months_before_status,distinct_commentators_6months_after_status,companies_posts_reactions_columns,first_post_with_reaction_time,last_post_with_reaction_time,number_of_different_months_with_reactions,total_posts_with_reactions,distinct_interacting_users,distinct_interacting_users_1qr_before_status,distinct_interacting_users_2qr_before_status,distinct_interacting_users_3qr_before_status,distinct_interacting_users_4qr_before_status,distinct_interacting_users_6months_before_status,distinct_interacting_users_12months_before_status,distinct_interacting_users_6months_after_status
,rasham,1004513396255593,"או.פ.ה ניהול נדל""ן","או.פ.ה - ניהול נדל""ן בע""מ",515152114,2016-06-26,0,0,0,0,0,companies_general_info_columns,1,0,0,052-2045020,TRUE,,0,2,0,0,1,0,0,0,0,1,1,0,0,0,1,no,,no,no,,,0,1,,,106,16,,,,,Real Estate,Real Estate Service,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-08-31,2016-04-15,1,0,0,0,0,0,0,,2,3,2,0,0,1,0,1,0,0,0,0,2,0,1,0,0,2,0,0,1,2,3,companies_posts_columns,2016-06-26,72,72,2015-08-31,2016-04-15,2,2,0,2,0,2,0,2,2,0,2,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2015-08-31,2016-04-15,2,2,0,0,0,0,0,0,0,0
,rasham,1007956675895617,ספורטלי גל,"ספורטלי גל (2014) בע""מ",515155836,2016-06-26,0,0,0,0,0,companies_general_info_columns,1,1,1,077-5019940,TRUE,,0,41,0,1,1,0,0,37,1,1,1,0,0,0,1,no,,no,no,,,0,1,,,86,14,,,,,Outdoor Gear/Sporting Goods,"Sporting Goods Store,Sports Promoter",1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-05-19,2016-06-14,1,0,0,0,0,0,0,,12,87,4,0,1,1,1,1,0,0,0,1,83,1,2,0,0,23,21,20,8,44,75,companies_posts_columns,2016-06-26,12,12,2015-05-19,2016-06-14,12,27,12,27,0,27,18,9,27,0,27,18,9,27,0,27,18,9,16,0,4,0.5925925926,157,1,12,5.814814815,27,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2015-07-18,2016-05-27,7,10,8,4,5,4,2,5,8,6,companies_posts_reactions_columns,2015-05-19,2016-06-14,25,27,34,16,16,14,12,25,32,22
,rasham,1025330477482018,נביל אבו גליל,"נביל אבו גליל בע""מ",514880244,2016-06-26,0,0,0,0,0,companies_general_info_columns,1,0,0,528021086,TRUE,,0,149,1,1,1,0,0,2,1,0,0,0,0,0,0,no,,no,no,,,0,1,,,26,4,,,,,Company,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-01-12,2015-07-05,1,0,0,0,0,0,0,,2,6,3,0,1,0,1,1,0,0,0,3,0,1,2,0,0,0,0,0,2,0,2,companies_posts_columns,2016-06-26,357,357,2015-01-12,2015-07-05,2,4,0,4,0,4,0,4,4,0,4,0,4,4,0,4,0,4,0,0,0,0,10,2,4,2.5,4,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2015-01-12,2015-07-05,3,4,6,0,0,0,5,0,5,6
1,rasham,105170016297709,רייס פרופשונל REISZ Professional,"רייס פרופשונל בע""מ",513736363,2016-06-26,0,19,0,0,0,companies_general_info_columns,1,1,1,08-6411122,TRUE,,0,224,1,1,1,0,0,1,1,1,0,0,0,0,1,no,,no,no,,1940-01-01,1,1,,,80,11,,,,,Health/Beauty,,1994,1908,companies_events_columns,2012-08-09,2015-02-11,15,133,41,0,10,0.3082706767,13,0,5,0.0977443609,224,0,221,1.684210526,13,0,5,0.0977443609,22,0,21,0.1654135338,companies_photos,2012-08-06,2016-03-10,1,0,0,0,0,0,0,,15,59,6,2,1,1,1,1,0,0,14,30,1,6,8,0,0,0,7,0,0,7,7,companies_posts_columns,2016-06-26,108,108,1940-01-01,2016-03-10,20,155,8,109,0,109,4,105,154,0,154,4,150,155,0,155,4,151,7,0,3,0.04516129032,100,0,7,0.6451612903,155,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2015-03-30,2016-03-10,2,2,4,0,1,0,0,1,1,3,companies_posts_reactions_columns,1940-01-01,2016-03-10,80,155,36,0,13,0,0,13,13,30
1,rasham,109985325719036,בייבי שיק מוצרי תינוקות,"בייבי שיק - מוצרי תינוקות בע""מ",513345173,2016-06-26,0,0,0,0,0,companies_general_info_columns,1,1,1,03-5323568,TRUE,,0,12644,1,1,1,50,50,276,1,1,1,0,0,0,1,no,,no,no,,1990-01-01,1,1,,,120,17,158,23,,,Company,Company,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2010-07-13,2016-06-21,1,1,2,4,0.006825938567,0,2,1.333333333,48,586,11,7,1,1,1,1,0,0,107,466,1,7,5,0,0,38,26,30,19,65,113,companies_posts_columns,2016-06-26,11,11,2010-07-13,2016-06-15,57,775,422,699,143,556,470,229,708,143,565,471,237,672,139,533,478,194,3809,0,200,4.91483871,11078,0,200,14.29419355,672,8,95,11,92,125,0,12,0.1612903226,272,0,40,0.3509677419,companies_posts_comments_columns,2010-07-23,2016-05-22,47,387,1746,36,109,51,39,144,221,1631,companies_posts_reactions_columns,2010-07-13,2016-06-15,707,775,5575,527,452,229,251,880,1260,4845
,rasham,109889409096862,TerraCycle Israel טרהסייקל ישראל,"טרהסייקל ישראל בע""מ",514635432,2016-06-26,0,18,0,0,0,companies_general_info_columns,1,0,0,1-809-494-233,TRUE,,0,923,1,1,1,0,0,0,1,1,1,0,0,0,1,no,,no,no,,,0,1,260,41,81,15,,,,,Product/Service,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2011-04-22,2015-06-02,1,5,14,19,0.0530726257,0,1,1,44,358,10,7,1,0,1,1,0,0,28,317,0,6,7,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,117,117,2011-04-22,2016-03-01,55,570,152,527,10,517,169,358,543,10,533,169,374,536,10,526,165,371,217,0,8,0.3807017544,1980,0,37,3.473684211,536,0,34,4,30,20,0,3,0.0350877193,92,0,49,0.1614035088,companies_posts_comments_columns,2011-11-16,2015-06-03,38,121,73,0,0,0,0,0,0,73,companies_posts_reactions_columns,2011-04-22,2016-03-01,549,570,459,0,0,0,0,0,0,459
,rasham,1019316601447068,סטארטאפס כרמל - מעבדת סלולר בחיפה,"סלולר סטאר בע""מ",512023607,2016-06-26,0,25,0,0,0,companies_general_info_columns,1,0,0,072-2785620,TRUE,,0,550,1,1,1,1,1,2,1,1,1,0,0,0,1,no,,no,no,,,0,1,,,133,24,,,124,20,Local Business,Mobile Phone Shop,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-08-27,2016-04-24,1,0,0,0,0,0,0,,9,67,4,0,1,1,1,1,0,0,0,62,2,2,1,0,0,8,26,27,6,35,67,companies_posts_columns,2016-06-26,63,63,2015-08-27,2016-04-24,9,70,23,70,0,70,59,11,70,0,70,59,11,69,0,69,59,10,29,0,3,0.4142857143,1180,0,56,16.85714286,69,0,1,0,1,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2015-08-27,2016-02-22,6,21,12,0,5,5,6,5,12,10,companies_posts_reactions_columns,2015-08-27,2016-04-24,67,70,516,80,176,261,137,217,516,363
,rasham,1075390422489161,"ניר ורד חברה להנדסה בע""מ / Nir Vered Engineering Co. Ltd","ניר ורד חברה להנדסה בע""מ",510837644,2016-06-26,0,37,0,0,0,companies_general_info_columns,1,0,0,+972-3-5295790,TRUE,,0,3,0,0,1,0,0,0,0,1,1,0,0,0,1,no,,no,no,,,0,1,,,79,13,,,,,Engineering/Construction,Commercial Real Estate,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-07-08,2015-07-08,1,0,0,0,0,0,0,,1,2,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,companies_posts_columns,2016-06-26,354,354,2015-07-08,2015-07-08,1,2,0,2,0,2,0,2,2,0,2,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2015-07-08,2015-07-08,1,2,0,0,0,0,0,0,0,0
,rasham,1089269674417922,"חריטות בלייזר על תכשיטים סיימור מרקיז בע""מ","סיימור מרקיז בע""מ",514762533,2016-06-26,0,25,0,2,0,companies_general_info_columns,1,1,1,0508235876 037260111,TRUE,,0,99,0,1,1,0,0,0,1,1,1,0,0,0,1,no,,no,no,,,0,1,,,25,4,,,,,Professional Services,"Jewelry Store,Professional Services",1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-11-15,2016-05-30,1,0,0,0,0,0,0,,6,61,3,0,1,0,1,1,0,0,0,57,0,1,3,0,0,12,32,17,0,44,61,companies_posts_columns,2016-06-26,27,27,2015-11-15,2016-05-30,6,18,2,18,0,18,3,15,18,0,18,3,15,18,0,18,3,15,0,0,0,0,53,0,6,2.944444444,18,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2015-11-15,2016-05-30,16,18,17,7,12,8,0,15,17,8
1,rasham,1.09062E+15,רוניס אריחים,"רוניס' אריחים בע""מ",515004877,2016-06-26,0,1,0,0,0,companies_general_info_columns,1,1,1, 077-4131020 ,TRUE,,0,1173,1,1,1,0,0,2,1,1,1,0,0,0,1,no,,no,no,,,0,1,973,158,135,20,,,,,Local Business,Home Decor,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-11-12,2016-06-23,1,0,0,0,0,0,0,,6,31,4,0,1,1,1,1,0,0,0,25,2,3,1,0,0,3,15,13,0,22,31,companies_posts_columns,2016-06-26,13,13,2015-11-12,2016-06-13,7,29,11,28,1,27,20,8,28,1,27,20,8,27,0,27,19,8,7,0,2,0.2413793103,226,0,21,7.793103448,27,1,1,1,1,6,0,6,0.2068965517,41,0,40,1.413793103,companies_posts_comments_columns,2015-11-25,2016-04-28,4,7,13,6,3,4,0,11,13,2,companies_posts_reactions_columns,2015-11-12,2016-06-13,26,29,117,42,65,30,0,103,117,25
1,rasham,109180875821996,סמט אדריכלים - Samet Architects,"סמט אדריכלים בע""מ",515316545,2016-06-26,0,17,0,0,0,companies_general_info_columns,1,1,1,+972-3-5473393,TRUE,,0,10643,1,1,1,13,13,263,1,1,1,0,0,0,1,no,,no,no,,,0,0,,,,,,,,,Home Improvement,Architect,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2014-11-21,2016-06-16,1,1,9,11,0.05339805825,0,2,1.222222222,20,206,7,3,1,1,1,1,0,0,27,167,10,1,1,0,0,17,24,16,11,41,69,companies_posts_columns,2016-06-26,17,17,2014-11-21,2016-06-09,20,154,97,139,57,82,102,37,142,57,85,103,39,106,58,48,103,3,723,0,49,4.694805195,13509,0,200,87.72077922,106,0,48,2,46,6,0,3,0.03896103896,43,0,13,0.2792207792,companies_posts_comments_columns,2014-11-21,2016-05-10,16,74,321,26,93,4,73,109,166,244,companies_posts_reactions_columns,2014-11-21,2016-06-09,144,154,3516,564,1144,161,724,1394,1858,2680
1,rasham,106427189438295,Kostica law firm-קוסטיקה חברת עורכי דין, קוסטיקה חברת עורכי דין,514420835,2016-06-26,0,16,0,0,0,companies_general_info_columns,1,0,0,03-6914041,TRUE,,0,171,1,1,1,0,0,2,1,1,0,0,0,0,1,no,,no,no,,2003-01-01,1,1,169,19,127,20,103,16,,,Legal/Law,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2011-02-26,2013-06-01,1,0,1,26,5.2,0,26,26,3,5,3,1,0,0,1,1,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,533,533,2011-02-26,2015-01-10,9,13,2,8,0,8,2,6,10,0,10,2,8,13,0,13,2,11,2,0,1,0.1538461538,19,0,7,1.461538462,13,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2011-06-11,2013-06-01,2,2,2,0,0,0,0,0,0,2,companies_posts_reactions_columns,2011-02-26,2015-01-10,12,13,17,0,0,0,0,0,0,17
,rasham,1018776234847481,"אגן מפעלי הנדסה 1988 בע""מ","אגן מפעלי הנדסה (1988) בע""מ",511301129,2016-06-26,0,0,0,10,11,companies_general_info_columns,1,1,1,08-8566564,TRUE,,0,118,1,1,1,0,0,82,1,1,1,0,0,0,1,no,,no,no,,1988-01-01,1,1,1215,181,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2016-02-23,2016-05-31,1,0,0,0,0,0,0,,3,100,14,10,1,1,1,1,0,0,79,1,18,1,1,0,0,17,83,0,0,100,100,companies_posts_columns,2016-06-26,26,26,2016-02-23,2016-05-31,3,16,8,16,0,16,12,4,16,0,16,12,4,16,0,16,12,4,7,0,1,0.4375,129,1,27,8.0625,16,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2016-02-23,2016-05-31,3,7,4,2,2,0,0,4,4,0,companies_posts_reactions_columns,2016-02-23,2016-05-31,8,16,55,27,37,0,0,55,55,0
,rasham,1027189797301872,מאיה קוסמטיקס- מומחית Dermalogica,"מאיה קוסמטיקס בע""מ ",513115758,2016-06-26,0,19,0,0,1,companies_general_info_columns,1,0,0,528453540,TRUE,,0,35,0,1,1,1,1,0,1,1,1,0,0,0,1,no,,no,no,,,0,1,,,137,24,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-12-05,2015-12-05,1,0,0,0,0,0,0,,1,5,3,1,0,0,1,1,0,0,3,0,0,1,1,0,0,0,0,5,0,0,5,companies_posts_columns,2016-06-26,204,204,2015-12-05,2015-12-05,1,4,1,3,0,3,2,1,3,0,3,2,1,4,0,4,3,1,2,0,2,0.5,40,1,29,10,4,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2015-12-05,2015-12-05,1,1,2,0,0,2,0,0,2,2,companies_posts_reactions_columns,2015-12-05,2015-12-05,2,4,32,0,0,32,0,0,32,32
,rasham,1079620398725917,פעתון עמית,"הנמר ר.ע (2015) בע""מ",515237725,2016-06-26,0,9,0,0,0,companies_general_info_columns,1,1,1,86752491,TRUE,,0,4,0,0,1,0,0,1,1,1,1,0,0,0,1,no,,no,no,,,0,0,,,,,,,,,Local Business,Local Business,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2016-04-06,2016-04-09,1,0,0,0,0,0,0,,1,8,2,0,0,0,1,1,0,0,0,0,0,2,6,0,0,8,0,0,0,8,8,companies_posts_columns,2016-06-26,17,17,2016-04-06,2016-06-09,3,22,0,22,0,22,0,22,22,0,22,0,22,22,0,22,0,22,0,0,0,0,1,0,1,0.04545454545,22,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2016-04-06,2016-06-09,11,22,1,1,0,0,0,1,1,0
1,rasham,100198310082199,Tavniton - תבניטון,"תבניטון בע""מ",511631087,2016-06-26,0,9,0,0,0,companies_general_info_columns,1,0,0,052-2320948,TRUE,,0,22,0,1,1,0,0,0,1,0,0,0,0,0,0,no,,no,no,,1990-01-01,1,1,268,40,63,8,617,84,,,Engineering/Construction,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2011-07-26,2014-12-07,1,0,0,0,0,0,0,,4,14,7,5,0,0,1,1,0,0,12,0,0,1,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,567,567,2011-07-26,2014-12-07,5,10,1,9,0,9,2,7,9,0,9,2,7,9,0,9,2,7,1,0,1,0.1,16,0,10,1.6,9,0,1,0,1,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2013-11-04,2013-11-04,1,1,1,0,0,0,0,0,0,1,companies_posts_reactions_columns,2011-07-26,2014-12-07,9,10,12,0,0,0,0,0,0,12
,rasham,1039025946147486,א.ל.ה ייעוץ ויזמות נדל''ן,"ד.ר.ב ייעוץ בע""מ",515442531,2016-06-26,0,17,0,0,0,companies_general_info_columns,1,1,1,35176333,TRUE,,0,39,0,1,1,0,0,0,1,1,1,0,0,0,1,no,,no,no,,,0,0,,,,,,,,,Real Estate,Real Estate,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-11-19,2016-03-13,1,0,0,0,0,0,0,,4,4,3,0,1,0,1,1,0,0,0,2,0,1,1,0,0,0,2,2,0,2,4,companies_posts_columns,2016-06-26,105,105,2015-11-19,2016-03-13,4,6,1,5,0,5,2,3,5,0,5,2,3,6,0,6,3,3,0,0,0,0,23,1,8,3.833333333,6,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2015-11-19,2016-03-13,5,6,17,0,11,7,0,11,17,7
,rasham,1078610858829376,לב המשרד בע''מ,"לב המשרד  בע""מ",513445494,2016-06-26,0,6,0,0,0,companies_general_info_columns,0,0,0,,FALSE,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,,no,no,,,0,0,,,,,,,,,Office Supplies,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-26,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
,rasham,108162135909743,"מ.ת.ל אחזקות וייזום בע""מ חברה לביצוע  תמ""א 38","ל.ל.א.מ. אחזקות בע""מ",514116607,2016-06-26,0,37,0,0,1,companies_general_info_columns,1,0,0,,FALSE,,0,56,0,1,1,0,0,0,1,0,0,0,0,0,0,no,,no,no,,,0,1,282,49,46,8,,,,,Community,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2013-10-07,2015-08-25,1,0,0,0,0,0,0,,3,6,3,1,0,0,1,1,0,0,2,0,0,2,2,0,0,0,0,0,2,0,2,companies_posts_columns,2016-06-26,259,259,2010-09-12,2015-10-11,5,6,2,5,0,5,1,4,6,0,6,1,5,4,0,4,0,4,0,0,0,0,3,0,2,0.5,4,0,2,1,1,0,0,0,0,7,0,7,1.166666667,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2010-09-12,2015-10-11,5,6,3,0,0,0,0,0,0,3
,rasham,104841852941096,Techno-Rezef טכנו-רצף,"טכנו רצף בע""מ",510919012,2016-06-26,0,13,6,2,7,companies_general_info_columns,1,0,0,03-6443030,TRUE,,0,79,0,1,1,0,0,16,1,1,0,0,0,0,1,no,,no,no,,1982-01-01,1,1,1395,222,33,6,55,8,,,Computers/Technology,,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2011-05-23,2016-06-06,1,0,13,21,0.009182334937,0,4,1.615384615,7,2287,8,4,1,1,1,1,0,0,2231,20,24,8,4,0,0,2252,26,8,0,2278,2286,companies_posts_columns,2016-06-26,17,17,2015-12-17,2016-06-09,6,29,4,29,0,29,13,16,29,0,29,13,16,29,0,29,13,16,6,0,3,0.2068965517,170,0,21,5.862068966,29,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,2016-03-23,2016-04-21,2,3,6,5,1,0,0,6,6,0,companies_posts_reactions_columns,2015-12-17,2016-06-09,22,29,65,55,19,0,0,65,65,0
,rasham,1023897684349003,אטלס אבנים,"אטלס אבנים בע""מ",513540096,2016-06-26,0,0,0,3,0,companies_general_info_columns,1,1,1,072-3341-294,TRUE,,0,12,0,1,1,0,0,1,1,1,1,0,0,0,1,no,,no,no,,,0,1,,,131,25,,,,,Home Improvement,Home Improvement,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2016-02-29,2016-02-29,1,0,0,0,0,0,0,,1,2,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2,0,0,2,2,companies_posts_columns,2016-06-26,118,118,2016-02-29,2016-02-29,1,7,0,7,0,7,0,7,7,0,7,0,7,7,0,7,0,7,0,0,0,0,4,0,1,0.5714285714,7,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2016-02-29,2016-02-29,2,7,1,0,1,0,0,1,1,0
,rasham,1039025946147486,א.ל.ה ייעוץ ויזמות נדל''ן,"א. ה. ר. נדל""ן בע""מ",511813123,2016-06-26,0,16,0,0,0,companies_general_info_columns,1,1,1,35176333,TRUE,,0,39,0,1,1,0,0,0,1,1,1,0,0,0,1,no,,no,no,,,0,0,,,,,,,,,Real Estate,Real Estate,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-11-19,2016-03-13,1,0,0,0,0,0,0,,4,4,3,0,1,0,1,1,0,0,0,2,0,1,1,0,0,0,2,2,0,2,4,companies_posts_columns,2016-06-26,105,105,2015-11-19,2016-03-13,4,6,1,5,0,5,2,3,5,0,5,2,3,6,0,6,3,3,0,0,0,0,23,1,8,3.833333333,6,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2015-11-19,2016-03-13,5,6,17,0,11,7,0,11,17,7
,rasham,1039025946147486,א.ל.ה ייעוץ ויזמות נדל''ן,"ד.ב.א ייעוץ בע""מ",513785683,2016-06-26,0,17,0,0,0,companies_general_info_columns,1,1,1,35176333,TRUE,,0,39,0,1,1,0,0,0,1,1,1,0,0,0,1,no,,no,no,,,0,0,,,,,,,,,Real Estate,Real Estate,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-11-19,2016-03-13,1,0,0,0,0,0,0,,4,4,3,0,1,0,1,1,0,0,0,2,0,1,1,0,0,0,2,2,0,2,4,companies_posts_columns,2016-06-26,105,105,2015-11-19,2016-03-13,4,6,1,5,0,5,2,3,5,0,5,2,3,6,0,6,3,3,0,0,0,0,23,1,8,3.833333333,6,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2015-11-19,2016-03-13,5,6,17,0,11,7,0,11,17,7
,rasham,1074688629208406,הילת הצפון,"פורצי הצפון בע""מ",513005678,2016-06-26,0,5,0,0,0,companies_general_info_columns,1,0,0,052-8001020,TRUE,,0,10,0,0,1,0,0,0,1,1,1,0,0,0,1,no,,no,no,,,0,0,,,,,,,,,Real Estate,Real Estate,1994,1908,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-06-01,2015-06-01,1,0,0,0,0,0,0,,1,3,2,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-26,391,391,2015-06-01,2015-06-01,1,3,0,3,0,3,0,3,3,0,3,0,3,3,0,3,0,3,0,0,0,0,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2015-06-01,2015-06-01,1,3,1,0,0,0,0,0,0,1
