is_match,company_type,page_handle,page_name,company_name,company_id,company_status_date,days_from_company_status_to_now,bigrams_intersection,times_prosecutor,times_defendant,times_unknown_appearences,companies_general_info_columns,changed_picture,has_website,has_top_20_website,phone,has_phone,email,has_email,number_of_likes,has_more_than_100_likes,has_more_than_10_likes,has_more_than_1_likes,checkins,were_here_count,talking_about_count,changed_cover,has_location,has_country,has_state,has_country_state,has_country_state_city,has_country_or_state_or_city,is_unclaimed,is_published,is_verified,is_permanently_closed,is_community_page,start_info,has_start_info,has_text,description_length,description_words,about_length,about_words,products_length,products_words,general_info_length,general_info_words,category,category_list,number_of_records,number_of_pages,companies_events_columns,first_event_time,last_event_time,number_of_different_months_with_events,total_events,total_attending,min_attending_per_event,max_attending_per_event,avg_attending_per_event,total_maybe,min_maybe_per_event,max_maybe_per_event,avg_maybe_per_event,total_noreply,min_noreply_per_event,max_noreply_per_event,avg_noreply_per_event,total_interested,min_interested_per_event,max_interested_per_event,avg_interested_per_event,total_declined,min_declined_per_post,max_declined_per_post,avg_declined_per_post,companies_photos,first_photo_time,last_photo_time,number_of_different_photo_uploaders,number_of_photos_self_tagged,number_of_photos_with_tagged_people_without_self,total_number_of_people_tagged_in_photos,avg_number_of_people_tagged_in_photos,min_number_of_people_tagged_in_photos,max_number_of_people_tagged_in_photos,avg_number_of_people_tagged_in_photos_when_more_than_zero,number_of_different_months_for_photos,total_photos,number_of_albums,number_of_normal_albums,number_of_wall_albums,number_of_mobile_albums,number_of_cover_albums,number_of_profile_albums,number_of_app_albums,number_of_null_albums,number_of_photos_in_normal_albums,number_of_photos_in_wall_albums,number_of_photos_in_mobile_albums,number_of_photos_in_cover_albums,number_of_photos_in_profile_albums,number_of_photos_in_app_albums,number_of_photos_in_null_albums,number_of_photos_1qr_before_status,number_of_photos_2qr_before_status,number_of_photos_3qr_before_status,number_of_photos_4qr_before_status,number_of_photos_6months_before_status,number_of_photos_12months_before_status,companies_posts_columns,companies_posts_calculation_date,days_from_last_post_to_now,days_from_last_post_to_company_status,first_post_time,last_post_time,number_of_different_months_with_posts,total_posts,total_user_changed_post_time,total_posts_with_photos,total_posts_with_photos_more_than_5_comments,total_posts_with_photos_less_than_5_comments,total_posts_with_photos_more_than_5_likes,total_posts_with_photos_less_than_5_likes,total_posts_with_link,total_posts_with_link_more_than_5_comments,total_posts_with_link_less_than_5_comments,total_posts_with_link_more_than_5_likes,total_posts_with_link_less_than_5_likes,total_user_posts,total_user_posts_more_than_5_comments,total_user_posts_less_than_5_comments,total_user_posts_more_than_5_likes,total_user_posts_less_than_5_likes,total_comments_to_user_posts,min_comments_per_user_posts,max_comments_per_user_posts,avg_comments_per_user_posts,total_likes_to_user_posts,min_likes_per_user_posts,max_likes_per_user_posts,avg_likes_per_user_posts,total_other_users_posts,total_other_users_posts_more_than_5_comments,total_other_users_posts_less_than_5_comments,total_other_users_posts_more_than_5_likes,total_other_users_posts_less_than_5_likes,total_comments_to_other_users_posts,min_comments_per_other_users_post,max_comments_per_other_users_post,avg_comments_per_other_users_post,total_likes_to_other_users_posts,min_likes_per_other_users_post,max_likes_per_other_users_post,avg_likes_per_other_users_post,companies_posts_comments_new_columns,first_time_of_post_with_comment,last_time_of_post_with_comment,number_of_different_months_with_comments,total_posts_with_comments,distinct_commentators,distinct_commentators_1qr_months_before_status,distinct_commentators_2qr_months_before_status,distinct_commentators_3qr_months_before_status,distinct_commentators_4qr_months_before_status,distinct_commentators_6months_before_status,distinct_commentators_12months_before_status,distinct_commentators_6months_after_status,companies_posts_reactions_columns,first_post_with_reaction_time,last_post_with_reaction_time,number_of_different_months_with_reactions,total_posts_with_reactions,distinct_interacting_users,distinct_interacting_users_1qr_before_status,distinct_interacting_users_2qr_before_status,distinct_interacting_users_3qr_before_status,distinct_interacting_users_4qr_before_status,distinct_interacting_users_6months_before_status,distinct_interacting_users_12months_before_status,distinct_interacting_users_6months_after_status
"",closed,124999364256922,"אמ.די.אס אלירן מחשבים בע""מ","מ. אלירן בע""מ",511601361,2016-06-28,0,13,0,0,0,companies_general_info_columns,1,1,1,0542446703,1,,0,31,0,1,1,0,0,0,1,1,1,0,0,0,1,false,,false,false,,1987-01-01 00:00:00,1,1,1434,211,109,17,51,8,,,Computers/Technology,Computers/Technology,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2011-07-20 13:38:28,2016-01-08 16:53:01,1,0,2,2,0.017391304347826087,0,1,1.0,3,115,4,2,0,0,1,1,0,0,113,0,0,1,1,0,0,0,20,0,0,20,20,companies_posts_columns,2016-06-28 14:24:27.622,172,172,2011-07-23 18:37:12,2016-01-08 16:55:18,3,3,2,3,0,3,1,2,3,0,3,1,2,3,0,3,1,2,4,0,3,1.3333333333333333,11,0,7,3.6666666666666665,3,0,0,0,0,0,0,0,0.0,0,0,0,0.0,companies_posts_comments_columns,2011-07-23 18:37:12,2016-01-08 16:55:18,2,2,3,0,1,0,0,1,1,0,companies_posts_reactions_columns,2011-07-23 18:37:12,2016-01-08 16:55:18,3,3,10,0,7,0,0,7,7,0
1,rasham,102908413078531,"ד""ר אכי פרידמן רפואת עור ואסתטיקה","ד""ר אכי פרידמן רפואת עור ואסתטיקה",514076983,2016-06-28,0,0,0,0,0,companies_general_info_columns,1,0,0,0542232619   03-6961629,1,,0,909,1,1,1,0,0,7,1,1,0,0,0,0,1,false,,false,false,,,0,1,,,105,17,302,43,,,Health/Beauty,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2010-03-23 19:49:27,2016-05-21 12:47:25,1,1,2,4,0.09523809523809523,0,2,1.3333333333333333,12,42,5,2,1,0,1,1,0,0,5,32,0,3,2,0,0,4,9,14,1,17,28,companies_posts_columns,2016-06-28 14:24:27.622,38,38,2010-03-24 07:15:46,2016-05-21 13:15:21,39,118,39,92,6,86,53,39,96,7,89,56,40,109,7,102,65,44,100,0,16,0.847457627118644,1394,0,131,11.813559322033898,109,0,9,0,9,2,0,2,0.01694915254237288,3,0,1,0.025423728813559324,companies_posts_comments_columns,2010-09-26 19:27:59,2016-05-21 12:47:28,19,37,69,10,11,24,1,22,42,0,companies_posts_reactions_columns,2010-03-24 07:15:46,2016-05-21 13:15:21,106,118,648,162,65,350,28,203,474,0
null,rasham,102913476560191,מוסך עמיאל,"מוסך עמיאל 2000 בע""מ",513016261,2016-06-28,0,0,0,0,0,companies_general_info_columns,0,0,0,,0,,0,2,0,0,1,2,2,0,0,1,1,0,0,0,1,true,,false,false,,,0,0,,,,,,,,,Local Business,Event,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-28 14:24:27.622,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
"",rasham,1029291783775603,נגב ישראלי,"נגב  ישראלי בע""מ",514235076,2016-06-28,0,0,0,0,0,companies_general_info_columns,1,0,0,,0,,0,26,0,1,1,0,0,1,1,0,0,0,0,0,0,false,,false,false,,,0,1,,,28,6,,,,,Musician/Band,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2016-02-04 14:51:58,2016-06-08 17:22:25,1,0,3,16,1.7777777777777777,0,9,5.333333333333333,3,9,4,0,1,1,1,1,0,0,0,4,2,1,2,0,0,3,6,0,0,9,9,companies_posts_columns,2016-06-28 14:24:27.622,20,20,2016-02-04 14:51:59,2016-06-08 17:22:22,4,7,2,7,0,7,5,2,7,0,7,5,2,7,0,7,5,2,2,0,2,0.2857142857142857,43,1,13,6.142857142857143,7,0,0,0,0,0,0,0,0.0,0,0,0,0.0,companies_posts_comments_columns,2016-05-05 15:20:53,2016-05-05 15:20:53,1,1,2,2,0,0,0,2,2,0,companies_posts_reactions_columns,2016-02-04 14:51:59,2016-06-08 17:22:22,5,7,17,13,12,0,0,17,17,0
"",rasham,102944916473396,"הפוך גדול חזק להרגעת היום המתיש הזה,עם אהובתי הדרי(:","הדרי גד (2007) בע""מ",514055367,2016-06-28,0,46,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,2,2,0,0,1,1,0,0,0,1,true,,false,false,,,0,0,,,,,,,,,Local Business,Local Business,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-28 14:24:27.622,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
"",rasham,1029559393767648,שטח גלילי - טיולי Rzr,"כלנית גליל בע""מ",513218933,2016-06-28,0,15,0,0,0,companies_general_info_columns,1,0,0,0532236441,1,,0,4155,1,1,1,86,86,639,1,1,1,0,0,0,1,false,,false,false,,,0,1,49,7,51,7,,,,,Attractions/Things to Do,"Tours & Sightseeing,Sports & Recreation",1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2016-01-29 10:15:12,2016-06-23 13:23:07,1,0,3,3,0.01195219123505976,0,1,1.0,6,251,7,3,1,1,1,1,0,0,99,68,74,3,7,0,0,92,159,0,0,251,251,companies_posts_columns,2016-06-28 14:24:27.622,14,14,2016-01-29 10:15:14,2016-06-14 10:39:18,6,50,29,50,12,38,45,5,50,12,38,45,5,50,12,38,45,5,200,0,39,4.0,4311,1,200,86.22,50,0,0,0,0,0,0,0,0.0,0,0,0,0.0,companies_posts_comments_columns,2016-01-29 10:15:14,2016-05-18 14:18:03,5,28,178,39,142,0,0,178,178,0,companies_posts_reactions_columns,2016-01-29 10:15:14,2016-06-14 10:39:18,41,50,4268,1336,3309,0,0,4268,4268,0
"",rasham,102959803184535,ישראל סעידוב - שירותי מיזוג אוויר,"ישראל סעידוב בע""מ",515402386,2016-06-28,0,19,0,0,0,companies_general_info_columns,1,0,0,054-6590588,1,,0,264,1,1,1,0,0,2,1,1,0,0,0,0,1,false,,false,false,,,0,1,,,63,9,,,,,Company,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2012-08-01 05:24:02,2016-04-20 20:56:34,1,0,15,18,0.047244094488188976,0,3,1.2,27,381,6,2,1,1,1,1,0,0,10,18,346,4,3,0,0,1,23,29,21,24,78,companies_posts_columns,2016-06-28 14:24:27.622,54,54,2012-08-01 05:34:30,2016-05-05 07:31:40,32,79,27,73,3,70,50,23,73,3,70,50,23,73,3,70,49,24,66,0,7,0.8354430379746836,658,0,44,8.329113924050633,73,0,6,1,5,1,0,1,0.012658227848101266,10,0,6,0.12658227848101267,companies_posts_comments_columns,2012-08-04 19:29:43,2016-01-12 12:30:33,18,27,33,0,4,3,4,4,8,0,companies_posts_reactions_columns,2012-08-01 05:34:30,2016-05-05 07:31:40,58,79,195,11,32,31,24,38,69,0
"",rasham,102971293121843,שירותים - ארקיע אינטרנשיונל,"ארקיע אינטרנשיונל (1981) בע""מ",510900046,2016-06-28,0,8,2,26,17,companies_general_info_columns,0,0,0,,0,,0,3,0,0,1,2,2,0,0,1,1,0,0,0,1,true,,false,false,,,0,0,,,,,,,,,Local Business,Local Business,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-28 14:24:27.622,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
null,rasham,103018283074348,Ski School     סקי סקול,"סקי סקול בע""מ",513836676,2016-06-28,0,11,0,13,0,companies_general_info_columns,1,0,0,,0,,0,73,0,1,1,0,0,0,0,0,0,0,0,0,0,false,,false,false,,,0,0,,,,,,,,,Local Business,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2010-04-18 14:16:27,2010-04-18 16:13:01,1,0,0,0,0.0,0,0,,1,8,2,1,0,0,0,1,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-28 14:24:27.622,535,535,2010-04-18 16:11:11,2015-01-10 23:32:37,4,4,0,2,0,2,0,2,3,0,3,0,3,1,0,1,0,1,0,0,0,0.0,0,0,0,0.0,1,0,3,0,3,0,0,0,0.0,1,0,1,0.25,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2010-04-18 16:11:11,2015-01-10 23:32:37,4,4,0,0,0,0,0,0,0,0
2,rasham,103018283074348,Ski School     סקי סקול,"סקי סקול בע""מ",513836676,2016-06-28,0,11,0,13,0,companies_general_info_columns,1,0,0,,0,,0,73,0,1,1,0,0,0,0,0,0,0,0,0,0,false,,false,false,,,0,0,,,,,,,,,Local Business,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2010-04-18 14:16:27,2010-04-18 16:13:01,1,0,0,0,0.0,0,0,,1,8,2,1,0,0,0,1,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-28 14:24:27.622,535,535,2010-04-18 16:11:11,2015-01-10 23:32:37,4,4,0,2,0,2,0,2,3,0,3,0,3,1,0,1,0,1,0,0,0,0.0,0,0,0,0.0,1,0,3,0,3,0,0,0,0.0,1,0,1,0.25,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2010-04-18 16:11:11,2015-01-10 23:32:37,4,4,0,0,0,0,0,0,0,0
"",rasham,1002500979773713,פולימיל,"פולימיל בע""מ",511193096,2016-06-28,0,0,0,0,0,companies_general_info_columns,0,0,0,039271711,1,,0,2,0,0,1,0,0,0,0,1,1,0,0,0,1,false,,false,false,,,0,1,,,25,4,,,,,Local Business,Local Business,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-28 14:24:27.622,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
"",rasham,100256150058758,"Airctech, איירסיטק","אייר.סי.טק בע""מ",512295858,2016-06-28,0,12,0,1,3,companies_general_info_columns,1,0,0,972-3-9030777+,1,,0,9,0,0,1,0,0,0,1,1,0,0,0,0,0,false,,false,false,,1996-01-01 00:00:00,1,1,174,24,110,9,209,31,,,Industrials,,1980,1896,companies_events_columns,2011-04-17 23:30:00,2011-04-17 23:30:00,1,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,companies_photos,2011-03-19 12:42:26,2013-06-20 10:55:47,1,0,1,1,0.022727272727272728,0,1,1.0,13,44,6,3,1,0,1,1,0,0,12,23,0,1,8,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-28 14:24:27.622,1104,1104,2011-03-19 14:03:11,2013-06-20 10:55:48,20,39,0,32,0,32,0,32,39,0,39,0,39,39,0,39,0,39,0,0,0,0.0,9,0,2,0.23076923076923078,39,0,0,0,0,0,0,0,0.0,0,0,0,0.0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2011-03-19 14:03:11,2013-06-20 10:55:48,37,39,5,0,0,0,0,0,0,0
"",rasham,1002604379833919,רשת מדיה,"רשת מדיה בע""מ",511677957,2016-06-28,0,0,0,3,0,companies_general_info_columns,1,0,0,,0,,0,302,1,1,1,0,0,3,1,0,0,0,0,0,0,false,,false,false,,,0,0,,,,,,,,,TV Channel,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2016-03-20 07:51:09,2016-03-20 08:41:28,1,0,0,0,0.0,0,0,,1,3,2,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,3,0,0,3,3,companies_posts_columns,2016-06-28 14:24:27.622,31,31,2016-03-20 07:51:12,2016-05-28 18:35:49,3,9,0,9,0,9,0,9,9,0,9,0,9,9,0,9,0,9,0,0,0,0.0,0,0,0,0.0,9,0,0,0,0,0,0,0,0.0,0,0,0,0.0,companies_posts_comments_columns,,,0,0,0,0,0,0,0,0,0,0,companies_posts_reactions_columns,2016-03-20 07:51:12,2016-05-28 18:35:49,7,9,0,0,0,0,0,0,0,0
1,rasham,100261193485587,יורם רוזנצויג סוכנות לביטוח בע״מ,"יורם רוזנצויג סוכנות לביטוח (2010) בע""מ",514442292,2016-06-28,0,5,0,0,0,companies_general_info_columns,0,0,0,0542828650,1,,0,13,0,1,1,0,0,0,1,1,0,0,0,0,0,false,,false,false,,2004-01-01 00:00:00,1,0,,,,,,,,,Insurance Company,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2013-01-13 12:02:24,2013-01-13 12:02:24,1,0,0,0,0.0,0,0,,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-28 14:24:27.622,1262,1262,2013-01-13 12:02:26,2013-01-13 12:02:26,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1.0,3,3,3,3.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,companies_posts_comments_columns,2013-01-13 12:02:26,2013-01-13 12:02:26,1,1,1,0,0,0,0,0,0,0,companies_posts_reactions_columns,2013-01-13 12:02:26,2013-01-13 12:02:26,1,1,3,0,0,0,0,0,0,0
1,rasham,100268946713544,ביוקלין פתרונות אקולוגיים,"ביוקלין פתרונות אקולוגיים בע""מ",514130798,2016-06-28,0,0,0,0,0,companies_general_info_columns,1,1,1,,0,,0,795,1,1,1,0,0,3,1,0,0,0,0,0,0,false,,false,false,,2008-01-01 00:00:00,1,1,,,135,21,162,24,,,Product/Service,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2010-11-09 12:15:35,2016-04-11 08:31:09,1,0,0,0,0.0,0,0,,8,16,3,0,1,0,1,1,0,0,0,13,0,2,1,0,0,1,1,0,0,2,2,companies_posts_columns,2016-06-28 14:24:27.622,34,34,2010-11-11 07:11:56,2016-05-25 06:59:20,16,28,9,22,1,21,6,16,22,1,21,6,16,23,2,21,6,17,17,0,7,0.6071428571428571,256,0,190,9.142857142857142,23,0,5,0,5,7,0,3,0.25,0,0,0,0.0,companies_posts_comments_columns,2013-05-16 08:31:42,2015-12-30 12:16:19,7,8,14,0,0,1,0,1,1,0,companies_posts_reactions_columns,2010-11-11 07:11:56,2016-05-25 06:59:20,28,28,223,6,3,4,0,10,13,0
"",rasham,1002726283123557,מדיה הראל - פרסום דיגיטלי באינטרנט,"הראל מדיה  בע""מ",513074591,2016-06-28,0,25,0,0,0,companies_general_info_columns,0,1,1,0542844555,1,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,false,,false,false,,,0,0,,,,,,,,,Business Services,Business Services,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2016-06-16 22:21:51,2016-06-16 22:22:41,1,0,0,0,0.0,0,0,,1,2,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2,0,0,0,2,2,companies_posts_columns,2016-06-28 14:24:27.622,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
"",rasham,100334903355260,גיא חזן יועץ השקעות פרטי,"גיא-גיא השקעות בע""מ",513111773,2016-06-28,0,13,0,0,0,companies_general_info_columns,1,0,0,"0772042600, 0508372505",1,,0,2001,1,1,1,0,0,4,1,1,1,0,0,0,1,false,,false,false,,,0,1,275,47,65,10,,,80,8,Bank/Financial Services,Bank/Financial Services,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2010-09-26 09:47:17,2016-06-15 11:09:23,1,0,0,0,0.0,0,0,,40,94,4,0,1,1,1,1,0,0,0,88,2,1,3,0,0,6,2,1,3,8,12,companies_posts_columns,2016-06-28 14:24:27.622,19,19,2010-09-26 09:50:21,2016-06-09 07:08:06,70,1688,133,1203,4,1199,17,1186,1372,4,1368,17,1355,1688,7,1681,55,1633,212,0,7,0.12559241706161137,1326,0,22,0.7855450236966824,1688,0,0,0,0,0,0,0,0.0,0,0,0,0.0,companies_posts_comments_columns,2010-09-27 19:57:39,2016-05-16 09:15:40,51,123,48,2,2,3,2,3,6,0,companies_posts_reactions_columns,2010-09-26 09:50:21,2016-06-09 07:08:06,1529,1688,279,16,15,12,11,23,32,0
"",rasham,1003385946364838,Hagit Goren Photography חגית גורן - צילום מוצר,"חגית גורן בע""מ",511608283,2016-06-28,0,35,0,0,0,companies_general_info_columns,1,1,1," 054-4436270",1,,0,141,1,1,1,0,0,13,1,1,1,0,0,0,1,false,,false,false,,,0,1,,,69,14,,,,,Photographer,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2016-04-16 06:15:25,2016-06-01 10:39:50,1,0,0,0,0.0,0,0,,3,24,4,1,1,0,1,1,0,0,4,17,0,2,1,0,0,24,0,0,0,24,24,companies_posts_columns,2016-06-28 14:24:27.622,27,27,2016-04-16 06:15:29,2016-06-01 10:39:51,3,21,6,21,0,21,8,13,21,0,21,8,13,21,0,21,8,13,4,0,1,0.19047619047619047,88,0,12,4.190476190476191,21,0,0,0,0,0,0,0,0.0,0,0,0,0.0,companies_posts_comments_columns,2016-04-20 14:32:32,2016-06-01 10:39:51,3,4,4,4,0,0,0,4,4,0,companies_posts_reactions_columns,2016-04-16 06:15:29,2016-06-01 10:39:51,18,21,35,35,0,0,0,35,35,0
null,rasham,100345506725077,מעיליא הלבנה,"מעיליא הלבנה בע""מ",512887357,2016-06-28,0,0,0,2,18,companies_general_info_columns,0,0,0,,0,,0,1,0,0,0,50,50,0,0,1,1,0,0,0,1,true,,false,true,,,0,0,,,,,,,,,Local Business,Local Business,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-28 14:24:27.622,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
"",rasham,1003464716344201,"אבני דימונד'ס סוכנות לביטוח - 2013 בע""מ","אבני דימונד'ס סוכנות לביטוח (2013) בע""מ",514937473,2016-06-28,0,1,0,0,0,companies_general_info_columns,1,0,0,0747355320,1,,0,111,1,1,1,2,2,0,1,1,1,0,0,0,1,false,,false,false,,,0,1,,,32,5,,,,,Bank/Financial Services,Insurance Agent,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2015-06-17 17:34:58,2015-12-31 17:47:41,1,0,0,0,0.0,0,0,,5,24,4,0,1,1,1,1,0,0,0,4,17,2,1,0,0,0,1,19,1,1,21,companies_posts_columns,2016-06-28 14:24:27.622,180,180,2015-06-17 17:35:00,2015-12-31 17:47:42,6,17,8,16,0,16,4,12,16,0,16,4,12,16,0,16,4,12,8,0,3,0.47058823529411764,57,0,10,3.3529411764705883,16,0,1,0,1,0,0,0,0.0,0,0,0,0.0,companies_posts_comments_columns,2015-06-17 17:37:10,2015-12-31 17:47:42,4,5,7,0,1,6,0,1,7,0,companies_posts_reactions_columns,2015-06-17 17:35:00,2015-12-31 17:47:42,15,17,30,0,2,23,7,2,28,0
"",closed,112589268892676,מסעדת אילנה עדני-המסעדה הכי טובה בעולם,"עדניה בע""מ",512030370,2016-06-28,0,32,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,4,4,0,0,1,1,0,0,0,1,true,,false,false,,,0,0,,,,,,,,,Local Business,Local Business,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-28 14:24:27.622,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
"",closed,112599078852132,אחרי הברמצווה של הדוד היקר שחק... ממשיכים בסטלות עד הבוקר....!!!!,"שחק עד בע""מ",511008203,2016-06-28,0,59,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,9,9,0,0,1,0,0,0,0,0,true,,false,false,,,0,0,,,,,,,,,Local Business,Local Business,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-28 14:24:27.622,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
"",closed,112609392151848,חזי מיקו מוצרי פרסום,"מיקו מוצרי פרסום בע""מ",514363670,2016-06-28,0,4,0,0,0,companies_general_info_columns,1,1,1,052-8235023,1,,0,697,1,1,1,0,0,0,0,1,0,0,0,0,1,false,,false,false,,,0,1,5867,866,39,6,,,,,Shopping/Retail,,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,companies_photos,2011-03-23 11:26:09,2014-10-02 08:38:42,1,0,0,0,0.0,0,0,,11,764,30,28,1,0,0,1,0,0,759,2,0,0,3,0,0,0,0,0,0,0,0,companies_posts_columns,2016-06-28 14:24:27.622,635,635,2011-03-23 13:38:04,2014-10-02 08:38:53,12,35,1,30,0,30,2,28,30,0,30,2,28,32,0,32,2,30,1,0,1,0.02857142857142857,59,0,5,1.6857142857142857,32,0,3,0,3,0,0,0,0.0,0,0,0,0.0,companies_posts_comments_columns,2012-04-04 16:24:11,2012-04-04 16:24:11,1,1,1,0,0,0,0,0,0,0,companies_posts_reactions_columns,2011-03-23 13:38:04,2014-10-02 08:38:53,27,35,14,0,0,0,0,0,0,0
"",closed,112717792179261,בחפלה אצל דני נחמיאס,"דני נחמיאס בע""מ",511564130,2016-06-28,0,10,0,0,0,companies_general_info_columns,0,0,0,,0,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,true,,false,false,,,0,0,,,,,,,,,Local Business,Local Business,1980,1896,companies_events_columns,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,companies_posts_columns,2016-06-28 14:24:27.622,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
